"","AAPL","AXP","BA","CAT","CSCO","CVX","DIS","DWDP","GE","GS","HD","IBM","INTC","JNJ","JPM","KO","MCD","MMM","MRK","MSFT","NKE","PFE","PG","TRV","UNH","UTX","VZ","WMT","XOM"
"11",0.000440518499451037,0.00659033071790649,-0.0190392894115159,-0.0239349745668727,-0.00931189638784335,0.015344362176819,-0.0154098154320321,-0.0122371372099681,0.0002996585839532,-0.000796469132356314,0.00200188951980484,0.018501946792747,-0.00854986793417867,0.0205989878109558,-0.00459408159232888,0.00100250132156265,-0.00554655570663698,-0.0611442179265724,-0.00455703404173979,0.0103739958491667,0.00718269236856273,-0.0135195577585248,-0.00333942623365946,-0.0161179059224121,-0.00153516387837938,-0.0280824799064896,0.00647400478886651,-0.00995965735217075,0.0093388027399719
"12",-0.0052935472768218,0.0031797839911416,0.00967980820563286,0.0151014373946379,-0.00905001128112515,0.00868010004114916,0.00448520661998586,0.0168482083142809,0.0145813776257966,0.0108965363571549,0.017834533881449,0.00616012921399633,-0.0126527986563079,0.0203736749553305,0.0255095590290524,-0.00300908744131601,0.0138099146919326,0.0165271063074863,0.00585545532891185,0.00709205865278273,0.00869404432340426,0.0313592858513352,0.00947530431024735,0.00951207749980787,-0.00222225885231842,0.0112231423397087,-0.00458156335657911,0.0093985784323376,0.013364251825684
"13",-0.0192010841930401,-0.00796847079916319,-0.0161852592334086,0.00716856809602318,-0.0133758295573263,0.00425437294533415,0.00487019840421121,-0.0124256162987217,-0.00979682050510666,-0.00811202086578078,0.00810443793530702,-0.00194726119897126,-0.0178601565760865,0.0092795358529778,-0.00399794110941887,-0.00908076634579436,-0.00510750626973788,0.00439406198886871,-0.00303189280118632,-0.0103004108269107,-0.0114174536303866,0.0142128640109767,0.000806761419499757,-0.00712554539757271,0.0374489622358212,-0.00669808721130227,0.0126161902094082,-0.00506382636807334,-0.00362658362943691
"14",0.0169869116216854,-0.000800311169220524,-0.0247800263389917,0.00202137805369151,-0.0320458955599037,-0.00287273778412844,-0.0266683961645646,-0.0130785349547913,-0.00929091169389595,-0.00930291157414764,-0.000278817591126135,0.00399225628700339,0.00378659161107553,-0.000942996093315607,-0.00854914678879215,0.0142902176623472,-0.00552903078149525,-0.00182877799469328,-0.00718224674705681,0.016640940329848,-0.00129244206156232,0,-0.0088064167681563,-0.00238653210223516,-0.0166200977219466,-0.010237620068362,0.00292934226570507,0.0191827172730443,-0.00583158436207576
"15",0.0197512084900467,0.0196222557342458,0.0139991351543234,0.00993068815779186,0.0313370617715627,0.00802327213873522,0.0144481364729407,0.0106241314488509,0.0276186031606622,0.0275562049176097,0.0105237236817421,0.0197222446767853,0.0211910977552106,0.00938957167970678,0.0165291449239584,0.00299294156224894,0.00118743983732861,0.00620380535241871,0.0305462625768023,0.0111727946189024,0.00458811343385457,0.0191837983178424,0.0148345313443992,-0.00767558026334925,0.00384731650717685,0.0101330607064827,0.00451122191651976,0.00735163690489093,0.0123501258599807
"16",0.0026042634598254,-0.00926750458525527,-0.0118512490989549,-0.0360499076443399,-0.0251358889918274,0.00114087066650814,-0.00988427635604516,-0.00270711835935211,0.00146314512021961,-0.0120983881275558,-0.00996716693939925,-0.0105715389970467,-0.0249776893662861,-0.00412057280141864,-0.00572882731899904,-0.00399282109165489,0.0067021659188935,-0.00449696022962609,0.00338404886152022,-0.0192817610634988,-0.00415702259842021,-0.0175255508218073,-0.00653258201445306,-0.0123565733170983,-0.00737292090218977,0.00690706255648799,-0.0184372244809707,-0.00330175082643125,-0.0087017799933915
"17",-0.0241299305423172,-0.0145670241761842,-0.00958316168157136,-0.0294537329965121,-0.0265307500354792,-0.0111219481746603,-0.0204902694953923,0.0127326667088421,-0.0126561783746313,-0.027591612999907,-0.0310844539138606,-0.0144767495474758,-0.00793516052938648,-0.00225487148760761,-0.0229959055261904,-0.0120751402240007,-0.0234557242314222,-0.0259113306672845,0.0113377479739167,-0.0192998406134564,-0.0141783938753499,-0.00971539547738809,-0.00566159148426815,-0.0112775476795171,-0.000672913656527108,-0.00554312747929719,-0.00866735380548223,-0.0215422049356118,-0.00926812240735808
"18",0.00707970861150564,0.0238345287614394,0.0181304701057488,-0.0300891657955713,-0.0310984597783812,0.00666486019262935,0.0324217290831599,0.00388543486099335,0.00796541329561951,0.0111282440693588,0.0215792040159579,0.00644871206362385,-0.0157383343931801,0.0136390107757616,-0.00179064225523229,0.00404140961752342,0.025418496190706,-0.0060182559752171,0.00790163854795933,0.00719151665624018,-0.00145860758987548,0.0237054599939701,0.0238456844969916,0.02579856591555,0.0247665879245478,-0.000839113540039627,0.00893698182903035,0.0224608363259895,0.0160432049825996
"19",-0.00530525001906057,0.017317055422164,-0.0130875777429988,0.0111980518485444,-0.00967664681528735,-0.0110564138182814,-0.0185764353269553,0.0165848731615914,-0.0118237097508973,0.00150777288446236,-0.00365826373040079,0.0123709571667705,-0.0120504018482976,-0.00876027843051785,-0.00410588308018811,-0.00708314594143955,0.00936795572889659,-0.00542164284169377,-0.0141843833037893,-0.00935910626758885,0.0163547089832645,-0.00218128953041852,0.000792106213244992,0.0121793526130323,-0.000492858200431545,0.00283002424298351,-0.00622043938616956,-0.0116315274005134,-0.0165331910083788
"20",-0.0106949913693279,0.013413198258637,0.0187454426736018,-0.00822495000982437,0.018878995623433,-0.00185416358708501,-0.00836804521913992,-0.00645699423051838,0,0.00260837180552631,-0.0050875925078997,0.00161123068923441,-0.00657465454935924,0.00205702383689266,0.00308070516169723,0.00748637201981817,0.00966549498946323,-0.0138778760641127,0.0098255836559753,-0.00908328496615818,0.00843417890851317,0.0210703025480492,0.00591822813953558,0.0176453051101304,-0.0142266237477653,0.00688412140910799,0.0172140361571138,0.0154784225216029,-0.00245469798405917
"21",-0.00269189162376393,-0.000571564783411027,0.0130780504538999,-0.00582470254627587,0.00798343273893254,-0.00395270967777783,-0.0229506066586023,-0.0166933134386316,-0.0125672734509727,0.0133362842319071,-0.00682389320275245,0.00611842214336811,0.0350003416573044,0.00577477105461544,0.00307135413307735,0.0044250878878338,0.00613700344720325,0.0114724497162211,0.00890528127940771,-0.00402207544938094,-0.00285124932691661,0.00798715398269767,0.00333842850482347,0.00604530773834044,0.00116558647158893,-0.000623333728595021,-0.00722630203573127,0.00583430637423366,-0.00690547643622841
"22",-0.021339804398455,-0.00477240784126698,0.0106161310078119,-0.0149079381824193,-0.0923608428260723,-0.00818692098494278,-0.00301405867717053,0.00632312512884425,-0.00090403061894806,-0.0139379276857339,0.0116296757461751,0.00189830239898114,-0.0436691414015717,0.0118170155967152,-0.00538108543308757,-0.0016071685254837,0.00989349349511137,0.00694652607708779,0.00903159260536635,-0.0103133924909469,0.00909520434702182,0.0147411593172251,0.0114999373832694,-0.0210827417178381,-0.000333004215118393,-0.021129506105301,-0.0146105274088115,0.00688353201626679,-0.00148577949789752
"23",0.0285019093658074,-0.00345011549539098,0.0181988716083743,0.00551840754063404,-0.0108562156607959,-0.00141066167961679,0.000431106444496177,0.015873167888389,0.010194942312844,-0.00916453580368426,0.0011272702330074,-0.0133640700747346,-0.00333705354419722,0.000366948203990081,0.00102762136126922,0.0125838762018411,0.0109208228234747,-0.00567965336657572,-0.00409546667872052,-0.00185258841350144,0.000565410075039186,0.00339138783845172,-0.00495398392107971,0.000709837224218912,-0.0159413124749879,0.00392318882990494,0.00543628396155826,0.015407292152287,0.000743147979627157
"24",0.0128519544234509,0.0186420350376197,-0.00022581307506897,0.028163559181476,0.0378959258987495,0.00457632758444992,0.00644480997526919,0.00381048362648384,-0.010194942312844,0.0249786759155954,0.0231112426897297,0.00242904371210972,0.0315821637594587,-0.00644245906352481,0.0195712539713866,0.0120353895088079,0.0170814973198432,0.0102004906066337,0.000410333860866974,0.00444091170616812,0.00465492041191062,0.011650388608663,-0.00321900540017861,0.0119928520514292,0.00842190071683069,-0.00190618362708905,0.00702319195005918,0.0233694135804381,0.00321481236054844
"25",-0.00176272748668915,0.000942153171742177,-0.0088322706588615,-0.0106296353751465,-0.00283365716073636,0.00420533375613008,0.0178273065721326,-0.00667769561821974,-0.00877844382574589,0.00521673357036168,-0.00441426342552953,0.00010111016637282,-0.0100899249704378,-0.000739216284433297,-0.00555272265168494,0.0272770719845865,-0.00924697829534837,-0.00527638430357413,-0.0121738506488231,-0.00666909030278795,0.00854785197604713,-0.0197563482391181,0.00185429065973208,0.00884324389249924,-0.00117500803690129,0.00581444120388541,-0.0053978426045167,-0.00452596086748214,0.0116060052869678
"26",0.0135814004946786,-0.00490762601611783,-0.00433118737615468,-0.0143944989508693,0.00444890820024346,0.00882120755248961,0.0129573685890101,0.00976304045331444,-0.011928504045247,0.00303842634213147,-0.00332265933773224,0.00664758375876406,-0.000981933713349203,0.00589627591706243,-0.000760186760553339,-0.00439909103161362,-0.00484260331985009,0.0231586238345436,0.00476344112669214,0.00445085110475407,0.00792159626404754,-0.00131350211192061,-0.00195209632356619,-0.00348121147276137,0.00752840726046999,0.00766494465181777,0.0174379739074007,0.00365708798440068,0.00879984073001827
"27",0.0350617211629631,0.0161415476262023,0.0202070878872425,0.0308672101149838,-0.0220327275735461,0.0118312648659127,0.136434105424735,0.0333248713001479,0.0176885136486487,0.0469337883042886,0.0214059279251604,0.00350808478933384,0.0146271148455361,0.00403368937278659,0.0198126533458476,-0.00711741514058462,0.0100319970385803,0.00184422199326928,0.00453481195419192,0.00480004527491795,0.0132016341531327,0.00736625941812186,0.00827079498509242,-0.00186180836966532,-0.0100502834040959,0.0011501121637969,0.0158314994912723,-0.00802770149762466,0.0199986087061776
"28",-0.00294539989607268,-0.0067253082130998,-0.00270088277935088,-0.00342545339374301,-0.00786904805149335,-0.00171418975604887,0.0143886933765276,0.00457351739686684,-0.00667235395108978,0.00289027307136447,-0.00708489666802414,-0.00662484186345669,-0.00809997907465654,0.00348637856923695,0.00223292268599806,-0.00503212067564318,-0.0137730142375068,-0.00517279068952803,-0.0063959025843161,-0.0073942900559878,-0.0115420481971622,-0.0110696782959701,-0.00787994473704412,0.00973569916752925,-0.0033726286240312,-0.00618389864470359,-0.0155652553303698,-0.00157876604660734,-0.000238564247289741
"29",-0.0312461189154172,0.00560735021420999,0.00180172963206937,-0.0162712712264668,0.000415660154277298,-0.00196247124150384,-0.0393349511719703,-0.0123969438195695,-0.00426994916376389,-0.0145368612822745,-0.010998371919404,0.0041203785679409,-0.0197113516158733,-0.00679956624223399,-0.00496814852970218,-0.00779071729516811,-0.00187554694136161,-0.0161834737701101,0.0117294485321757,-0.0134476720484367,-0.000553196547014689,-0.00931994239388789,-0.00332608657395506,-0.00300324782212291,0.0079077543814341,-0.00516489469299053,0.00106266258709153,-0.0116502754488721,0
"30",0.00693246843976086,0.000558951964980903,0.0033683746449249,0.0267634433568942,0.00786604026582083,0.0092033198085737,-0.000743136727886284,-0.00370279879002089,0.0100350561730305,0.0100571706866779,0.00358824103497213,-0.00341559993003759,0.0219861053899764,0.00331318767299704,0.0123735978797663,0,0.0137983629448977,0.00800000708367765,-0.000409361341970893,0.0149309216302078,0.00935879951315188,0.00984943943713423,0.0104302033791019,-0.00115791620785899,0.0138139362061285,0.00946622096962946,0.0403444295306574,0.0210831342819406,0.00760630437360321
"31",0.0043084300259188,-0.00522950495456875,-0.000223818167592871,-0.00770046411171554,-0.00661984422454953,-0.00804869945817011,-0.0070881401059415,0.00854215579404594,-0.00911841947101388,-0.00018689558252305,-0.0113591400179884,-0.00960630289559727,-0.00683922385864388,-0.00960279330829827,-0.00443664273791899,0.00195327512367349,0.0018501982339707,-0.00375869972366694,0.00449270336131846,-0.00818467591687622,-0.00770052141885369,-0.00904715390998501,-0.00164953188854788,-0.00208645440578259,-0.00331109440371824,0.02264569129464,-0.0282007785621219,-0.00557883893178435,-0.0102348863948727
"32",-0.0345537453484341,0,-0.00157150670258899,-0.00482717331663496,-0.0171662165149469,-0.000462023348383855,0.0107984937248586,-0.00784680046566466,-0.00459092301219854,-0.0106266358313984,-0.00923718443445054,-0.00631939074896426,-0.0234758569010705,-0.00595549857391475,0.00836399763722673,-0.00469496361967225,0.0073663136145341,-0.00705489881850596,-0.00449270336131846,-0.0116472364931801,-0.000552453878171377,-0.00348110590188133,-0.00506397325506702,0,0.0123611144854725,-0.00123380977096987,-0.0201434220929482,0.0204194260962809,0.00358215884716628
"33",-0.00312001004905643,-0.00450446150551409,-0.00405095489897445,-0.0220160905961126,-0.020909326129642,0.000346435143426582,-0.0168068907503018,-0.00790886003320246,0.0030629559870845,0.007066131283616,0.00392909263725594,-0.00502323313083597,0.00367323437473743,-0.00505306608940659,-0.00614378459501719,-0.00117739791038307,-0.0033087290379159,0.00755631736123608,-0.0113200871902048,0.00414848471171325,-0.0102735776781966,-0.000268304813858755,0.000682731453034879,-0.000464182757646814,-0.000164091945334288,-0.00639602470468592,-0.00456165925473595,0.0178255086676882,0.00190530945391298
"34",-0.00941956942042005,-0.00188310228783495,-0.0163716820995248,0.00519365078497014,-0.0191562107184979,0.0197775889064138,0.00750472462635932,0.00326408093255726,0.0217790945923957,0.00140707213778679,-0.00900389226462472,-0.0139700221497687,-0.0339014090737209,-0.00470136977825986,-0.00642893256019317,-0.0118482535329689,0.0222117455597464,0.00924242035800305,0.00474952769069681,0.00150416586922386,0.0130321443250034,-0.00592052848351798,0.0103855318194328,-0.00933316247454918,0.00278126046835325,-0.0296209495021311,-0.00458308844733413,0.0103784397967295,0.0130008331193774
"35",0.00763172752196778,0.00225917074243398,-0.00921227283190174,-0.00675666900467542,0.0131006189678291,-0.00181267744222291,-0.0299777366784362,-0.00279701041778546,-0.00419753226774588,-0.022276928209009,0.0170944565533522,0.0086123385488337,0.00687295995380932,0.0210768674900983,-0.00273265088206109,-0.0111866402342735,-0.00505455990115289,-0.0120062628802398,-0.000824487325954415,0.0100954085065728,0.0226075241984414,0.00323374477537852,-0.0174344987058679,-0.00965765972473198,0.0115324513835828,-0.0212256520946457,0.028763903095443,-0.00166675438189756,-0.00636079425683667
"36",0.0199254382270985,0.00749365714232209,0.0137871562615794,0.00623873164560607,0.0227332949538117,-0.00386287499972138,0.0130121586002558,0.0210191188788036,-0.00935861349901845,0.0142764356854634,0.0116021749942719,-0.00258596220192597,0.0142809303374203,-0.00221703489839564,0.00372413941489391,-0.00261484800065359,0.0111570195168773,-0.0115153771465133,-0.0126572355074175,-0.00671871194027363,0.00148018810407713,0.00214986574266973,0.00890158458783263,0.00283672839622318,-0.000645842841492161,0.00510530710401058,-0.00183962814499861,-0.00116785909602601,0.0080035810223289
"37",0.0100333968392314,-0.00355250596157353,-0.0319995397332726,0.00992760643972579,-0.00980198155868184,0.00306900921154662,0.0162174893566598,-0.014040936133052,-0.0030562991976204,0.00443152767842836,0.011740773599938,0.00258596220192597,-0.00405955417992399,-0.00166646672101622,0.00519073225860645,0.0036190031475356,0.0128028418600716,-0.00497629065228278,-0.0052338112231185,-0.00751876407273322,-0.00633932400153281,-0.00322641860166106,0.00369349112828399,0.000235964588286119,0.00161484558252711,-0.0265693060730934,0.00838097636074719,-0.00804869450368617,-0.0080035810223289
"38",0.0374829164268506,0.000561541541112209,0.0216771213977207,-0.0286296245335405,-0.00817041802581553,0.00272015992905805,-0.00751027036336804,0.00762058649036312,-0.00460198598362949,-0.00395896272273077,-0.0144904580821783,-0.00300066035944724,-0.0102213761574963,-0.00111198319278749,0.0112779844409236,0.0026048774725731,0,-0.0020483785154175,0.00919359938864472,0.00113101980736818,-0.00883488399852395,-0.0130122445552483,-0.00544790276378349,0.00845884507911521,0.000322379686374497,0.0245083714557626,-0.000260385623960691,0.00268998243289209,-0.00331403622592319
"39",0.00417182396436278,0.00429625331864214,0.00918030378873658,0.0142868752270617,0.0158496741001266,0.0214986203566867,0.0127340904505426,0.00687739683383004,0.00826848379803469,0.0138821910355675,0.0144904580821783,0.00558026716986504,0.016641349760635,-0.00278663132145329,0.0123563697391784,-0.00682811302068309,0.00387923294254788,0.00969369000455256,0.00766625223311257,0.00638774426536504,0.00381529021274085,0.00679814558929204,0.0130833883119008,-0.00445600897464482,-0.00582348357220797,0.000976587448995314,0.00960663701969544,0.0148321901987964,0.0082650396499564
"40",-0.00878148110903904,-0.00448353036202853,-0.0101032283383318,0.00971296224434282,-0.0214785651823313,-0.0110272988202356,-0.00410189676405848,-0.0147297318798953,-0.00919103697083035,-0.00888887828218632,0.00514440611507672,-0.00226999575944653,-0.00303578619247347,-0.0166935512041917,0.00336501641573594,-0.00687584292073229,0.00035254404409768,-0.00598443642296864,-0.0145535963228656,-0.0116789079827577,0.00447805754432906,-0.00679814558929204,-0.0168950908262842,-0.00188195575479799,-0.00585730055253819,-0.0208222907219326,0.0194481330048126,-0.0150002191120557,-0.0113528208620162
"41",0.00460965714467626,0.00149689367552597,-0.0062506554812165,-0.00348545049492976,-0.0144327722126465,0.00614157057946363,-0.00411920246657349,-0.00301861691790295,0.0110194019428587,0.00103345712518976,0.000540064610619062,0.000206212507139369,-0.0191002780077723,0.0065981880810897,0.0102663421563038,-0.00284507495815101,0.0164018361000329,0.00814008692982426,-0.00571493523440347,-0.000757532420028628,-0.000406538165549364,0.00842292116257726,0.00332360933569298,0.0124023231596673,0.0168288682796121,0.00243275905688689,-0.0117261281116816,0.0135103265234715,-0.00333572887813904
"42",0.0505402463633693,-0.00243333126993539,-0.0100359924053643,-0.00544650562543048,0.0213563596762056,-0.00558190458806784,0.00561273639398641,0.00695240595678337,0.00152070198688703,0.0186952035926611,0.00134871906145007,-0.0046572922677397,0.020787668181117,-0.00357671986863561,0.0118067667074815,-0.00632849325404905,-0.00173215475631494,-0.00076060239775888,0.0141215222117608,0,0.011982749722574,0.0110320142443663,-0.00351971867803424,-0.00653286236780382,0.00288410035976838,-0.00331934438029924,0.00638970006649542,0.011366614810822,-0.0035867802076317
"43",0.0609051867325358,-0.0111185494733048,0.00210877208870697,-0.00691652066390658,-0.0130211152584589,0.00991401070857423,-0.0120123023582805,-0.0231292043340718,-0.00395926557570014,0.00487233300813639,0.00938940686767076,0.00062210769460247,-0.0238914087523785,0.00188423400551008,0.00957786981999798,0.0256760280812758,0.0344216469768326,-0.00291929466407392,0.00667543240277713,-0.00075906957131,0.00147082753132288,-0.00536613799270391,-0.00333577992035483,-0.0112990232266026,0.0106631380000377,-0.00355362174329565,-0.00690271955288368,-0.0133561596779166,0.0175697386992422
"44",-0.0280640853181022,0.00698737233882829,-0.00704725304681064,0.00678636423894119,-0.0234265532870683,0.005305824115589,-0.00910469332117048,-0.0111705686208947,-0.0291047407624823,-0.0157121154438009,-0.00616055993504627,-0.0194729710516661,-0.0441382636901415,-0.000564891940115331,-0.00162815450560272,-0.0048017544307295,-0.0182563390730852,-0.0126659032613876,-0.00897992184110485,-0.0199318482338606,-0.00455383008706756,0.00910603890445438,0.00695351402924427,-0.00355800468034495,-0.0114634811336676,0.00620985867919277,0.00817579671926572,0.00364489836352089,0.00164612909595974
"45",0.041437156616703,0.000752199050411573,-0.0175984604785606,-0.00639313757896565,-0.0107913247080522,-0.00763596597214722,-0.000381012506034395,-0.0224782420484178,-0.00851797767596807,-0.014921632949739,-0.00485691712829706,-0.000634148022316872,0.0100577712194494,-0.00813060621887596,-0.0110058826069723,0.00639705098669863,-0.0113226105681461,0.00231486918186175,-0.00821502175388744,-0.00426770553679212,0.02871518733745,-0.00561460269813319,0.000194314016553676,-0.0121907633572671,-0.0167935417136342,-0.0190841213210691,-0.00254733647579464,-0.00298153641857768,0.00515599207219219
"46",0.0211764274310677,-0.0187912277219491,-0.0135275160719543,-0.0385613287770377,0.00406031722775513,-0.0143230575175557,-0.0301881793182646,-0.0247476382727498,-0.0146830548713619,-0.0211180193820484,-0.0155378247466209,-0.0156728028455797,-0.0242366951480935,-0.0172355669637021,-0.0104147648921593,-0.00559536470248956,-0.00241846855568451,-0.0240501915538855,-0.024190179578861,-0.0137012298403794,-0.000130545149150674,-0.0252494194970572,0.0292301856854009,-0.0184471674437332,0.00341384400628808,-0.0187663933153335,-0.0240107556516067,-0.0255388164006618,-0.0082159381443736
"47",-0.0193328489166921,-0.0127265150892022,-0.0238718904126332,-0.00490905586680057,0.00583610626409881,-0.0204947986226363,-0.0198420173550007,-0.023578203712304,-0.0221070911762826,-0.00542272020990264,-0.00855333784604184,-0.0200798447122157,-0.00845779048521544,-0.0128306306703894,-0.0172789235058968,-0.0300538004754003,-0.0072901816491493,-0.00858942365006365,-0.0254567538057451,-0.011097841934232,-0.0247316397072401,-0.0315625082038431,-0.0150851837203287,-0.0177958258113038,-0.0165266054323014,-0.0170209726440986,-0.0181942475013406,-0.0147439959230709,-0.0257831509090112
"48",0.0149880029916706,0.0113840669561549,0.00372917072025869,0.0240416738082136,0.0347515509152014,0.0173339370227441,0.0450617273226586,0.00995528956210157,0.00589915483938208,0.0186615712353211,0,0.0226552726707805,0.022275813244792,-0.00785695175218803,0.00507065291266384,0.00558795981658644,0.0107429248956845,0.0114797115519334,0.00355017174381222,0.0114920799708274,0.00160572890665689,0.00141827981504861,0.00163421204118297,0.0131304631178448,0.019766995605671,0.0198866373588915,0.00874305366696726,0.00996701755016316,0.0163115168472037
"49",-0.0411090780979895,-0.0227036954857893,-0.0129871199544187,-0.0127595815637864,-0.0152474966544465,-0.00897135774247104,-0.0299459503037651,-0.0267711921704841,-0.00985197592572629,-0.0203137803844866,-0.0190213997826776,-0.015990025092381,-0.0215374061548821,-0.00276483977664199,-0.0143119670328233,-0.0153912369399158,-0.0194920100845293,-0.0178705244402591,-0.00666711516262319,-0.00870691180679639,-0.00536223156405669,-0.00968087363270564,-0.0154862263302955,-0.027699959571843,0.00484101852030072,0.00627746795636019,-0.0162219544290463,-0.00996701755016316,-0.00596547976619588
